Date,High,Low,Open,Close,Volume,Adj Close
2012-01-02,1918.800048828125,1797.550048828125,1914.800048828125,1838.8499755859375,910326.0,1420.4449462890625
2012-01-03,1884.6500244140625,1801.0,1860.0,1828.449951171875,628569.0,1412.4112548828125
2012-01-04,1827.9000244140625,1765.0999755859375,1822.0999755859375,1786.449951171875,666616.0,1379.9676513671875
2012-01-05,1843.0,1782.0999755859375,1786.449951171875,1828.25,626928.0,1412.2567138671875
2012-01-06,1822.0999755859375,1724.75,1822.0999755859375,1735.0,1034818.0,1340.224365234375
2012-01-09,1735.0,1704.0,1727.9000244140625,1728.4000244140625,469866.0,1335.1263427734375
2012-01-10,1779.949951171875,1731.0,1734.0,1775.4000244140625,649518.0,1371.4322509765625
2012-01-11,1828.0,1779.5,1780.0,1809.300048828125,686840.0,1397.618408203125
2012-01-12,1823.0999755859375,1782.0,1794.9000244140625,1812.3499755859375,489929.0,1399.974365234375
2012-01-13,1818.949951171875,1776.050048828125,1817.0,1793.0,419547.0,1385.02734375
2012-01-16,1807.300048828125,1770.0,1789.0,1798.8499755859375,312900.0,1389.54638671875
2012-01-17,1840.0,1805.0,1805.0,1827.5999755859375,423277.0,1411.754638671875
2012-01-18,1870.0,1836.9000244140625,1837.0,1860.6500244140625,378357.0,1437.2847900390625
2012-01-19,1931.75,1870.0,1870.0,1905.0999755859375,758649.0,1471.620361328125
2012-01-20,1995.6500244140625,1871.75,1891.0999755859375,1946.5999755859375,1104305.0,1503.677734375
2012-01-23,1949.0,1861.699951171875,1949.0,1875.1500244140625,589238.0,1448.4853515625
2012-01-24,1913.5,1828.800048828125,1872.0,1888.0999755859375,1001303.0,1458.4884033203125
2012-01-25,1895.8499755859375,1835.3499755859375,1886.300048828125,1853.9000244140625,684331.0,1432.070556640625
2012-01-27,1875.0,1791.0999755859375,1865.050048828125,1818.449951171875,1462110.0,1404.6866455078125
2012-01-30,1839.0,1800.0999755859375,1808.0,1824.3499755859375,547227.0,1409.2442626953125
2012-01-31,1870.0,1811.9000244140625,1845.0,1862.5,869800.0,1438.7135009765625
2012-02-01,1945.0,1865.5999755859375,1870.0,1932.1500244140625,557111.0,1492.515869140625
