Date,High,Low,Open,Close,Volume,Adj Close
2012-01-02,162.0500030517578,153.0500030517578,162.0500030517578,157.10000610351562,3528829.0,108.36167907714844
2012-01-03,164.4499969482422,156.60000610351562,158.0,163.4499969482422,3319729.0,112.74166870117188
2012-01-04,169.1999969482422,161.0500030517578,163.0500030517578,165.75,3184066.0,114.328125
2012-01-05,168.89999389648438,162.8000030517578,165.89999389648438,164.0,2201418.0,113.12105560302734
2012-01-06,166.75,157.8000030517578,162.8000030517578,165.4499969482422,2332027.0,114.12120819091797
2012-01-09,166.25,160.10000610351562,166.25,162.25,2288765.0,111.9139404296875
2012-01-10,169.0,163.0500030517578,163.0500030517578,167.60000610351562,3336044.0,115.60419464111328
2012-01-11,178.60000610351562,167.75,168.9499969482422,176.9499969482422,3733124.0,122.053466796875
2012-01-12,187.60000610351562,176.0500030517578,176.5,186.1999969482422,3696976.0,128.4337615966797
2012-01-13,191.89999389648438,183.3000030517578,186.0,186.4499969482422,3964098.0,128.606201171875
2012-01-16,191.60000610351562,180.25,185.25,190.39999389648438,2875962.0,131.3307647705078
2012-01-17,195.85000610351562,189.3000030517578,191.4499969482422,192.35000610351562,4229943.0,132.6758270263672
2012-01-18,194.5,186.5,193.0,188.85000610351562,3155761.0,130.26165771484375
2012-01-19,193.64999389648438,186.64999389648438,190.0,189.4499969482422,2738984.0,130.6754608154297
2012-01-20,193.5,187.10000610351562,191.0,189.5,2678000.0,130.70997619628906
2012-01-23,194.60000610351562,184.89999389648438,190.39999389648438,188.25,3322254.0,129.84776306152344
2012-01-24,192.5,185.8000030517578,188.60000610351562,189.35000610351562,2746465.0,130.60653686523438
2012-01-25,204.39999389648438,188.0,191.8000030517578,200.6999969482422,9093112.0,138.43533325195312
2012-01-27,215.89999389648438,202.10000610351562,202.89999389648438,214.75,8480841.0,148.12649536132812
2012-01-30,219.0,199.3000030517578,216.0,203.75,5399338.0,140.5391082763672
2012-01-31,219.0,201.5,203.6999969482422,217.9499969482422,5533688.0,150.33372497558594
2012-02-01,223.5,211.0,217.8000030517578,222.0,5924785.0,154.54542541503906
2012-02-02,234.75,222.89999389648438,224.0,232.4499969482422,6143681.0,161.82022094726562
2012-02-03,237.0,229.0,233.75,230.64999389648438,4318883.0,160.56715393066406
2012-02-06,235.0,225.25,235.0,229.1999969482422,4471741.0,159.55770874023438
2012-02-07,234.1999969482422,220.1999969482422,234.1999969482422,221.60000610351562,3167634.0,154.26698303222656
2012-02-08,232.0,218.64999389648438,223.0,226.64999389648438,5225391.0,157.7825469970703
2012-02-09,231.0,223.0,224.0500030517578,229.3000030517578,3377078.0,159.62733459472656
2012-02-10,242.3000030517578,226.25,227.0,234.89999389648438,6458391.0,163.52578735351562
2012-02-13,253.25,230.8000030517578,235.5,245.89999389648438,6525090.0,171.18344116210938
2012-02-14,251.64999389648438,243.14999389648438,246.0,244.6999969482422,4394858.0,170.34805297851562
2012-02-15,252.39999389648438,245.3000030517578,246.5,249.10000610351562,4625010.0,173.41114807128906
2012-02-16,256.20001220703125,243.14999389648438,246.1999969482422,252.5500030517578,3602218.0,175.81283569335938
2012-02-17,270.0,237.0,255.3000030517578,244.60000610351562,14177027.0,170.27842712402344
2012-02-21,254.0,242.0,244.89999389648438,246.75,5456639.0,171.77517700195312
2012-02-22,257.8500061035156,234.0,246.0,236.4499969482422,9023412.0,164.6048126220703
2012-02-23,243.8000030517578,226.0,234.89999389648438,227.25,7618087.0,158.20021057128906
2012-02-24,233.5,223.39999389648438,230.0,226.6999969482422,5695047.0,157.81732177734375
2012-02-27,217.85000610351562,202.75,210.64999389648438,203.85000610351562,15440853.0,141.9103240966797
2012-02-28,212.35000610351562,205.0,205.0,208.10000610351562,6728024.0,144.8689727783203
2012-02-29,215.75,206.8000030517578,212.0,214.39999389648438,4209676.0,149.2546844482422
2012-03-01,215.8000030517578,210.14999389648438,212.3000030517578,212.75,2559166.0,148.1060333251953
2012-03-02,216.0,209.25,215.8000030517578,212.0500030517578,2968855.0,147.6187286376953
