Date,High,Low,Open,Close,Volume,Adj Close
2012-01-02,81.16670227050781,79.38330078125,80.81670379638672,80.08329772949219,3349536.0,41.693946838378906
2012-01-03,79.41670227050781,77.54170227050781,79.41670227050781,78.79170227050781,5093520.0,41.0214958190918
2012-01-04,79.0916976928711,76.83329772949219,78.16670227050781,78.44999694824219,6689376.0,40.84359359741211
2012-01-05,79.0,76.3416976928711,78.6500015258789,76.6500015258789,3608370.0,39.906463623046875
2012-01-06,79.91670227050781,76.83329772949219,76.95829772949219,79.41670227050781,6357780.0,41.346893310546875
2012-01-09,79.33329772949219,77.5,78.375,78.17500305175781,2212680.0,40.70042419433594
2012-01-10,81.0999984741211,78.42500305175781,78.66670227050781,80.44999694824219,2129322.0,41.88486099243164
2012-01-11,84.9749984741211,80.8582992553711,81.1583023071289,84.58329772949219,4620966.0,44.03679275512695
2012-01-12,86.0,83.3499984741211,84.9000015258789,85.4083023071289,4647936.0,44.466312408447266
2012-01-13,86.5,84.3499984741211,86.2332992553711,84.7750015258789,1512474.0,44.136600494384766
2012-01-16,85.16670227050781,83.04170227050781,84.5999984741211,84.2166976928711,1047492.0,43.84592819213867
2012-01-17,88.16670227050781,84.2166976928711,84.2166976928711,87.55829620361328,2128476.0,45.585670471191406
2012-01-18,91.94999694824219,86.8582992553711,86.8582992553711,89.30000305175781,3891198.0,46.49245834350586
2012-01-19,91.4000015258789,88.61669921875,89.7166976928711,90.36669921875,2750400.0,47.04781723022461
2012-01-20,94.2166976928711,89.68329620361328,89.68329620361328,93.31670379638672,2835024.0,48.583675384521484
2012-01-23,93.58329772949219,90.25,92.66670227050781,90.9083023071289,1942236.0,47.32979965209961
2012-01-24,93.9666976928711,90.2166976928711,90.80000305175781,92.7249984741211,3360840.0,48.27561950683594
2012-01-25,98.30829620361328,92.9832992553711,93.33329772949219,96.5999984741211,8597796.0,50.29307174682617
2012-01-27,97.88330078125,95.2249984741211,97.88330078125,96.2166976928711,2525988.0,50.0935173034668
2012-01-30,96.58329772949219,92.06670379638672,95.66670227050781,94.06670379638672,2840346.0,48.97416305541992
2012-01-31,96.9832992553711,93.5333023071289,95.58329772949219,95.3582992553711,3438792.0,49.6466064453125
2012-02-01,96.0,92.79170227050781,95.0,93.33329772949219,3248016.0,48.59231948852539
2012-02-02,96.5,94.1082992553711,94.66670227050781,95.94999694824219,3365820.0,49.95465087890625
2012-02-03,98.0333023071289,95.4083023071289,96.66670227050781,95.9749984741211,2549946.0,49.96768569946289
2012-02-06,96.6500015258789,95.17500305175781,96.5999984741211,95.61669921875,2846778.0,49.78113555908203
2012-02-07,97.66670227050781,94.25,95.0,94.625,3121482.0,49.26482391357422
2012-02-08,96.61669921875,94.125,94.9749984741211,96.3499984741211,2284218.0,50.16291046142578
2012-02-09,100.82499694824219,95.67500305175781,96.2667007446289,99.79170227050781,3065310.0,51.95477294921875
2012-02-10,104.6500015258789,98.43329620361328,101.81700134277344,99.69999694824219,9299706.0,51.90702819824219
2012-02-13,100.30000305175781,97.66670227050781,99.70829772949219,98.2833023071289,1282602.0,51.169456481933594
2012-02-14,100.66699981689453,98.33329772949219,99.0167007446289,99.7166976928711,1956966.0,51.91572952270508
2012-02-15,101.16699981689453,98.88330078125,99.9832992553711,100.66699981689453,1644126.0,52.41048812866211
2012-02-16,104.16699981689453,98.68329620361328,99.5,103.80799865722656,3425862.0,54.045780181884766
2012-02-17,103.83300018310547,100.89199829101562,103.80799865722656,103.19999694824219,3833928.0,53.72924041748047
2012-02-21,104.0,100.70800018310547,102.0999984741211,102.33300018310547,3575772.0,53.27785873413086
2012-02-22,106.5,101.71700286865234,102.43299865722656,103.94200134277344,9203676.0,54.11555480957031
2012-02-23,110.75,103.3499984741211,103.5,109.39199829101562,14899614.0,56.95298767089844
2012-02-24,111.46700286865234,107.70800018310547,110.83300018310547,109.39199829101562,6591732.0,56.95298767089844
2012-02-27,114.17500305175781,108.55000305175781,110.83300018310547,109.94200134277344,7492962.0,57.239341735839844
2012-02-28,111.66699981689453,108.0,110.54199981689453,108.78299713134766,3960084.0,56.63593292236328
2012-02-29,111.63300323486328,109.19999694824219,109.63300323486328,110.375,6505788.0,57.46478271484375
2012-03-01,111.4749984741211,103.75,110.5,109.80799865722656,1701072.0,57.16958999633789
2012-03-02,111.44999694824219,109.69200134277344,110.80000305175781,110.625,1649700.0,57.594940185546875
2012-03-05,113.66699981689453,110.51699829101562,113.5,111.01699829101562,3715164.0,57.79902648925781
2012-03-06,113.33300018310547,110.16699981689453,110.83300018310547,111.45800018310547,3321678.0,58.028629302978516
2012-03-07,111.0,108.19200134277344,110.4000015258789,109.89199829101562,3738654.0,57.21330642700195
2012-03-09,111.01699829101562,108.13300323486328,108.83300018310547,110.71700286865234,4335282.0,57.64284133911133
2012-03-12,111.83300018310547,109.44999694824219,111.83300018310547,110.5,1816296.0,57.52986145019531
2012-03-13,112.63300323486328,110.5,110.55000305175781,111.20800018310547,1810146.0,57.89846420288086
2012-03-14,114.83300018310547,111.33300018310547,111.33300018310547,113.60800170898438,3247050.0,59.147979736328125
2012-03-15,113.90799713134766,110.42500305175781,113.36699676513672,111.23300170898438,1869432.0,57.91148376464844
2012-03-16,113.66699981689453,110.125,111.33300018310547,110.70800018310547,3692316.0,57.63814926147461
2012-03-19,111.61699676513672,109.16699981689453,110.83300018310547,110.92500305175781,1770096.0,57.75113296508789
2012-03-20,115.41699981689453,111.03299713134766,111.84200286865234,114.21700286865234,3767238.0,59.46505355834961
2012-03-21,117.11699676513672,112.68299865722656,114.01699829101562,115.9000015258789,4779018.0,60.34127426147461
2012-03-22,116.66699981689453,112.0999984741211,116.66699981689453,113.29199981689453,2438646.0,58.983463287353516
2012-03-23,114.65799713134766,111.03299713134766,113.0,113.4749984741211,2031852.0,59.0787467956543
2012-03-26,114.34200286865234,110.30000305175781,113.66699981689453,110.9000015258789,1333002.0,57.738121032714844
2012-03-27,113.33300018310547,110.20800018310547,113.33300018310547,111.2249984741211,1457250.0,57.907318115234375
2012-03-28,111.73300170898438,110.59200286865234,111.16699981689453,111.19200134277344,1645656.0,57.89014434814453
2012-03-29,115.78299713134766,110.21700286865234,111.0,114.64199829101562,3600498.0,59.686309814453125
2012-03-30,117.31700134277344,114.19200134277344,115.1500015258789,116.70800018310547,4337346.0,60.76194763183594
2012-04-02,116.45800018310547,113.5,115.66699981689453,114.55799865722656,2091918.0,59.64259338378906
2012-04-03,118.11699676513672,113.78299713134766,115.125,117.64199829101562,2907000.0,61.248199462890625
2012-04-04,117.31700134277344,115.5999984741211,116.38300323486328,116.5250015258789,858396.0,60.66667175292969
2012-04-09,115.63300323486328,112.625,115.63300323486328,113.41699981689453,1352706.0,59.04853439331055
2012-04-10,113.83300018310547,107.54199981689453,113.83300018310547,111.25,1059324.0,57.92033386230469
2012-04-11,114.375,109.99199676513672,110.13300323486328,111.75,1186662.0,58.18065643310547
