Date,High,Low,Open,Close,Volume,Adj Close
2008-06-09,126.98999786376953,120.0,125.0,125.6050033569336,330370.0,57.60541915893555
2008-06-10,126.30000305175781,124.0,124.0999984741211,125.66500091552734,372820.0,57.63291549682617
2008-06-11,129.39999389648438,124.04499816894531,125.5999984741211,128.78500366210938,68330.0,59.063819885253906
2008-06-12,130.0,125.30000305175781,128.64999389648438,125.90499877929688,592430.0,62.86875534057617
2008-06-13,127.9000015258789,123.41999816894531,127.0999984741211,126.83999633789062,59760.0,63.335636138916016
2008-06-16,128.47500610351562,126.44999694824219,126.5,127.8499984741211,709850.0,63.839969635009766
2008-06-17,127.5,125.0999984741211,127.5,125.91500091552734,50310.0,62.87374496459961
2008-06-18,126.80000305175781,124.9000015258789,126.49500274658203,125.32499694824219,606470.0,62.579139709472656
2008-06-19,131.97000122070312,122.80000305175781,126.9000015258789,126.01499938964844,571340.0,62.92368698120117
2008-06-20,127.30000305175781,125.19999694824219,126.0,126.02999877929688,463090.0,62.931175231933594
2008-06-23,127.5,122.5,127.5,124.69999694824219,1284930.0,62.26706314086914
2008-06-24,124.5,121.0,124.0,122.48999786376953,190180.0,61.16353225708008
2008-06-25,122.69999694824219,115.0,121.0,116.03500366210938,213730.0,57.94032669067383
2008-06-26,120.0,116.5,119.0,117.68499755859375,149350.0,58.76422119140625
2008-06-27,118.98999786376953,110.55500030517578,116.30000305175781,115.6050033569336,78590.0,57.725608825683594
2008-06-30,119.69999694824219,114.0,115.6050033569336,114.92500305175781,178630.0,57.38606262207031
2008-07-01,116.08999633789062,106.00499725341797,115.20999908447266,108.1449966430664,121530.0,54.00056076049805
2008-07-02,107.9000015258789,100.21499633789062,107.9000015258789,104.6449966430664,157450.0,52.252891540527344
2008-07-03,105.87999725341797,101.80000305175781,104.69999694824219,102.6449966430664,108150.0,51.25421905517578
2008-07-04,104.0,101.01000213623047,102.9000015258789,103.22000122070312,51750.0,51.54135513305664
2008-07-07,105.99500274658203,103.0199966430664,103.0999984741211,105.13999938964844,20480.0,52.50007247924805
2008-07-08,105.9000015258789,102.0999984741211,103.0,102.51499938964844,75860.0,51.18931198120117
2008-07-09,104.82499694824219,102.5,104.0999984741211,103.38500213623047,63550.0,51.62372589111328
2008-07-10,104.0,103.0,104.0,103.55999755859375,46000.0,51.71111297607422
2008-07-11,105.5999984741211,103.00499725341797,104.0,105.18499755859375,61020.0,52.52253723144531
2008-07-14,107.0,103.02999877929688,104.0,105.18000030517578,118590.0,52.52003860473633
2008-07-15,105.5999984741211,103.5,105.4000015258789,103.95999908447266,1358780.0,51.91085433959961
2008-07-16,104.0,99.99500274658203,104.0,100.19499969482422,78050.0,50.030860900878906
2008-07-17,105.0,101.0,102.80000305175781,103.41000366210938,414170.0,51.63622283935547
2008-07-18,105.77999877929688,102.80000305175781,103.0,104.9800033569336,45570.0,52.42018127441406
2008-07-21,106.51000213623047,103.9000015258789,103.9000015258789,106.2750015258789,30490.0,53.06681823730469
2008-07-22,109.30000305175781,105.80000305175781,106.19999694824219,106.31999969482422,56800.0,53.08927917480469
2008-07-23,118.45999908447266,107.30000305175781,107.30000305175781,111.08499908447266,156950.0,55.46860885620117
2008-07-24,114.5999984741211,111.5,111.5,112.25,62560.0,56.05033874511719
2008-07-25,112.80000305175781,110.5,112.0,111.70500183105469,31200.0,55.77820587158203
2008-07-28,114.6500015258789,111.0,112.5,113.83000183105469,286520.0,56.83928680419922
2008-07-29,115.5,112.01000213623047,112.80000305175781,115.0,39720.0,57.42351531982422
2008-07-30,120.0,115.0,117.58999633789062,119.00499725341797,98030.0,59.423343658447266
2008-07-31,123.0,118.1050033569336,119.5999984741211,120.44499969482422,564360.0,60.14238739013672
2008-08-01,122.5,120.0,120.0,121.03500366210938,667920.0,60.4370002746582
2008-08-04,124.87000274658203,121.5,122.5,122.5199966430664,94710.0,61.178504943847656
2008-08-05,124.4000015258789,122.5,122.5,123.63999938964844,275580.0,61.737762451171875
2008-08-06,124.98999786376953,123.1050033569336,123.69999694824219,123.75,167340.0,61.792686462402344
2008-08-07,126.0,123.3949966430664,126.0,124.125,359270.0,61.97994613647461
2008-08-08,124.0,122.62000274658203,123.5,123.875,118350.0,61.855125427246094
2008-08-11,125.98999786376953,124.0,124.00499725341797,125.46499633789062,201570.0,62.6490592956543
2008-08-12,126.0999984741211,123.9800033569336,125.50499725341797,125.59500122070312,230200.0,62.713966369628906
