Date,High,Low,Open,Close,Volume,Adj Close
09-06-2008,21.27280045,17.97430038,20.64609909,18.61059952,56094,7.278527737
10-06-2008,19.82029915,18.36289978,19.02359962,18.59609985,287017,7.272858143
11-06-2008,19.04299927,16.13800049,18.46980095,17.33790016,514903,6.780781746
12-06-2008,16.79859924,16.13800049,16.32259941,16.38570023,137672,6.408380508
13-06-2008,16.89579964,13.85470009,16.89579964,14.35029984,788231,5.612343311
16-06-2008,15.83679962,14.76799965,15.34130001,15.06439972,300932,5.891625404
17-06-2008,15.92420006,14.88459969,15.25380039,15.60840034,190689,6.104381561
18-06-2008,16.61400032,15.53559971,16.12829971,16.38089943,323102,6.406501293
19-06-2008,16.40029907,15.60840034,16.03109932,15.8270998,77153,6.189913273
20-06-2008,16.12829971,15.19069958,15.54529953,16.01169968,185584,6.26210928
23-06-2008,15.73960018,13.97130013,15.08380032,14.53969955,97377,5.686415672
24-06-2008,14.75829983,13.90330029,14.67090034,14.35509968,82721,5.614220619
25-06-2008,16.40509987,13.92280006,14.19480038,15.89990044,219488,6.21838522
26-06-2008,16.28860092,15.44810009,16.22540092,15.52099991,34953,6.07019949
27-06-2008,15.08870029,14.1850996,15.05949974,14.34539986,49950,5.996793747
30-06-2008,14.86520004,13.40779972,14.86520004,13.53409958,32329,5.657645702
01-07-2008,13.79160023,12.6402998,13.79160023,12.73260021,20245,5.32259655
02-07-2008,14.26280022,12.54310036,13.40779972,13.23779964,37928,5.533783436
03-07-2008,13.2038002,12.51399994,12.83940029,12.79090023,13638,5.346966267
04-07-2008,13.60210037,12.84920025,13.31070042,13.04829979,18259,5.454567432
07-07-2008,14.03929996,12.92199993,12.92199993,13.67500019,27008,5.716546059
08-07-2008,13.89360046,12.92689991,12.99489975,13.59729958,18094,5.684065819
09-07-2008,14.57369995,13.11639977,14.08790016,13.94709969,285802,5.830292702
10-07-2008,14.28219986,13.22809982,13.84500027,14.08310032,50423,5.887144566
11-07-2008,14.08310032,12.97060013,14.08310032,13.2184,37444,5.525674343
14-07-2008,13.25720024,12.92689991,12.92689991,13.09689999,7153,5.47488451
15-07-2008,13.11639977,12.63059998,13.09689999,12.67430019,15675,5.298224926
16-07-2008,13.01920033,12.14480019,12.63059998,12.45079994,42683,5.204795837
17-07-2008,13.60210037,11.32859993,12.63059998,12.33909988,122285,5.158101082
18-07-2008,13.01920033,11.51319981,12.24190044,11.64929962,115297,4.869745255
21-07-2008,11.9989996,11.17319965,11.17319965,11.48890018,41942,4.80269289
22-07-2008,11.89210033,10.89140034,11.89210033,11.46469975,1800796,4.79257679
23-07-2008,12.14480019,11.56669998,12.04279995,12.00389957,123860,5.017977238
24-07-2008,12.42650032,11.6590004,12.04759979,11.77070045,120638,4.920493603
25-07-2008,12.03789997,11.36750031,12.03789997,11.68330002,59388,4.883957863
28-07-2008,11.85330009,11.5618,11.85330009,11.66870022,63258,4.877854347
29-07-2008,12.04759979,11.27029991,11.5618,11.52779961,61251,4.818953991
30-07-2008,11.98929977,11.37240028,11.7560997,11.53269958,35242,4.821002483
31-07-2008,11.6590004,10.77970028,11.6590004,11.00319958,455134,4.599656582
01-08-2008,11.43550014,10.80879974,10.97889996,11.03719997,206035,4.613868713
04-08-2008,11.36750031,10.88169956,11.07600021,10.95940018,362224,4.581346989
05-08-2008,11.21689987,10.93519974,11.12460041,11.16349983,601463,4.666666508
06-08-2008,13.00949955,10.97889996,11.46469975,11.6590004,8472786,4.873800278
07-08-2008,13.9907999,11.74639988,11.7560997,13.75759983,9169804,5.751075268
08-08-2008,14.17539978,13.24750042,13.69929981,13.68470001,2765955,5.720600605
11-08-2008,14.36970043,13.37870026,13.61180019,13.62639999,1162445,5.696230888
12-08-2008,14.57369995,13.60210037,13.67990017,13.97130013,1757053,5.840408325
13-08-2008,14.16569996,13.74790001,14.08790016,14.00049973,269756,5.85261488
14-08-2008,14.37940025,13.89360046,14.17539978,14.04909992,963965,5.87293148
18-08-2008,14.1850996,13.69929981,13.89360046,14.06849957,551750,5.881040573
19-08-2008,14.27740002,13.79640007,14.08790016,14.00049973,170917,5.85261488
20-08-2008,14.1850996,13.9907999,14.01509953,13.9907999,45421,5.848559856
21-08-2008,13.9907999,13.22319984,13.9907999,13.35439968,135141,5.582526684
22-08-2008,13.60210037,12.97550011,13.60210037,13.05319977,36991,5.456615925
25-08-2008,14.34049988,12.83460045,13.17459965,13.20860004,49836,5.521577835
26-08-2008,13.40779972,13.04349995,13.04349995,13.16489983,86354,5.50330925
27-08-2008,13.31070042,12.84430027,13.12609959,13.05809975,16653,5.45866394
28-08-2008,13.10179996,12.34389973,12.90260029,12.47509956,35159,5.214953899
29-08-2008,13.50500011,12.69859982,12.82489967,13.3494997,193448,5.580478191
01-09-2008,13.58269978,13.01920033,13.30580044,13.4467001,24167,5.621110439
02-09-2008,13.69929981,12.93659973,13.60210037,13.17459965,50814,5.507364273
04-09-2008,13.49530029,12.76659966,13.11639977,13.08230019,33440,5.468780518
05-09-2008,13.39330006,12.48970032,12.82489967,13.1406002,64061,5.493151665
08-09-2008,14.08790016,12.92199993,13.11639977,13.31070042,5981795,5.564258575
09-09-2008,13.11639977,12.93179989,13.11639977,12.98999977,59264,5.430196762
10-09-2008,13.25720024,12.54310036,12.82970047,12.72770023,24383,5.320547104
11-09-2008,13.06779957,12.63059998,13.06779957,12.64999962,9510,5.288066864
12-09-2008,12.90750027,12.29049969,12.74230003,12.6111002,31433,5.271805763
15-09-2008,13.11639977,11.20720005,12.63059998,13.11639977,105025,5.483035564
16-09-2008,12.82489967,11.5618,12.24190044,12.33419991,80920,5.156053543
17-09-2008,12.71310043,11.72210026,12.53339958,12.14480019,700065,5.076878548
18-09-2008,12.32940006,11.19260025,11.19260025,12.06219959,79180,5.042348862
19-09-2008,12.47999954,11.67350006,12.18360043,11.92129993,27090,4.983448982
22-09-2008,12.4314003,11.85330009,11.96020031,11.93589973,49672,4.989552975
23-09-2008,12.11559963,11.6590004,11.85330009,11.78040028,14049,4.924549103
24-09-2008,12.43620014,11.6590004,12.24190044,11.83390045,27512,4.946913719
25-09-2008,12.04279995,11.6104002,11.6104002,11.66870022,55106,4.877854347
26-09-2008,12.62080002,11.28979969,11.66870022,11.49870014,80868,4.806789875
29-09-2008,11.27029991,10.26480007,11.17319965,10.66800022,30682,4.459533691
30-09-2008,11.26550007,9.910129547,10.2112999,10.60480022,22695,4.433114529
01-10-2008,11.30430031,10.61450005,10.61450005,11.0323,12001,4.611821651
03-10-2008,11.17319965,10.48340034,11.17319965,10.7407999,19792,4.489965439
06-10-2008,10.49310017,9.336899757,10.49310017,9.599220276,78038,4.012752056
07-10-2008,10.30360031,9.050279617,9.53606987,9.205730438,21264,3.848261833
